obs_id,zone_id,timestamp,source,value_db,category_tag
O00458,Z02,2023-01-12 17:25:00,sensor,49.65,construction
O00459,Z01,2023-02-18 00:19:00,report,54.46,other
O00460,Z07,2023-02-04 12:52:00,sensor,48.02,construction
O00461,Z08,2023-01-23 04:17:00,sensor,79.65,traffic
O00462,Z01,2023-02-21 21:26:00,sensor,60.35,construction
O00463,Z04,2023-01-05 03:38:00,sensor,53.0,music
O00464,Z10,2023-02-13 22:55:00,sensor,62.14,construction
O00465,Z12,2023-01-03 12:28:00,sensor,58.88,other
O00466,Z04,2023-02-18 01:08:00,report,57.79,construction
O00467,Z12,2023-02-06 10:36:00,report,66.14,construction
O00468,Z05,2023-01-10 21:33:00,sensor,67.58,music
O00469,Z05,2023-01-18 01:35:00,sensor,54.69,music
O00470,Z09,2023-02-01 01:22:00,report,54.24,other
O00471,Z06,2023-02-14 13:26:00,sensor,57.25,event
O00472,Z07,2023-01-12 17:30:00,sensor,36.98,construction
O00473,Z05,2023-02-24 22:09:00,report,44.85,traffic
O00474,Z09,2023-01-27 13:35:00,sensor,73.67,music
O00475,Z04,2023-01-17 06:21:00,sensor,76.45,music
O00476,Z06,2023-01-06 17:46:00,sensor,57.51,traffic
O00477,Z05,2023-01-25 21:38:00,sensor,65.77,traffic
O00478,Z04,2023-02-21 18:46:00,sensor,63.11,music
O00479,Z04,2023-02-25 10:19:00,sensor,90.79,construction
O00480,Z04,2023-02-17 03:47:00,report,71.2,construction
O00481,Z12,2023-02-08 22:13:00,report,58.72,construction
O00482,Z09,2023-01-21 09:24:00,report,50.44,other
O00483,Z11,2023-01-23 09:16:00,report,43.94,other
O00484,Z08,2023-01-30 03:51:00,report,62.03,event
O00485,Z04,2023-01-24 10:26:00,sensor,52.44,other
O00486,Z04,2023-02-17 04:01:00,report,45.78,other
O00487,Z10,2023-02-07 23:26:00,report,53.53,construction
O00488,Z04,2023-01-22 07:24:00,sensor,49.18,music
O00489,Z09,2023-02-11 21:21:00,report,76.87,music
O00490,Z12,2023-02-11 23:31:00,report,68.82,construction
O00491,Z12,2023-02-20 11:10:00,sensor,59.92,other
O00492,Z08,2023-01-12 17:41:00,sensor,74.8,other
O00493,Z01,2023-02-23 02:52:00,sensor,60.77,traffic
O00494,Z07,2023-01-09 20:14:00,sensor,51.39,construction
O00495,Z01,2023-01-14 16:29:00,report,75.23,traffic
O00496,Z10,2023-02-10 21:59:00,report,65.39,music
O00497,Z01,2023-01-01 17:35:00,report,49.63,traffic
O00498,Z01,2023-02-03 23:17:00,report,58.1,traffic
O00499,Z09,2023-02-22 22:43:00,report,51.24,construction
O00500,Z02,2023-01-07 16:09:00,sensor,46.17,construction
O00501,Z10,2023-02-03 08:52:00,report,69.26,event
O00502,Z07,2023-01-06 11:25:00,report,79.09,other
O00503,Z04,2023-02-14 07:19:00,sensor,46.01,traffic
O00504,Z02,2023-01-26 12:24:00,report,65.63,traffic
O00505,Z11,2023-01-01 22:10:00,sensor,53.49,music
O00506,Z07,2023-02-11 10:36:00,sensor,55.13,other
O00507,Z01,2023-01-15 06:57:00,report,54.08,event
O00508,Z01,2023-01-05 21:59:00,report,51.36,other
O00509,Z10,2023-02-12 01:11:00,report,60.49,traffic
O00510,Z04,2023-02-07 04:48:00,report,51.69,traffic
O00511,Z05,2023-01-11 18:15:00,report,62.7,other
O00512,Z06,2023-01-25 23:08:00,sensor,59.5,other
O00513,Z12,2023-01-23 01:06:00,report,57.61,construction
O00514,Z02,2023-01-22 19:49:00,report,50.92,event
O00515,Z01,2023-02-10 08:50:00,report,54.23,music
O00516,Z04,2023-01-23 17:24:00,report,67.55,construction
O00517,Z11,2023-02-07 21:24:00,sensor,65.01,other
O00518,Z05,2023-02-21 07:45:00,sensor,50.22,traffic
O00519,Z05,2023-01-10 12:45:00,sensor,60.99,music
O00520,Z06,2023-01-24 03:05:00,sensor,67.51,event
O00521,Z08,2023-01-24 08:06:00,sensor,43.31,traffic
O00522,Z03,2023-01-28 14:35:00,report,65.43,traffic
O00523,Z01,2023-01-06 11:35:00,sensor,53.37,other
O00524,Z10,2023-02-20 10:55:00,report,65.71,traffic
O00525,Z05,2023-01-27 12:49:00,sensor,52.37,other
O00526,Z04,2023-02-06 16:10:00,report,41.95,construction
O00527,Z03,2023-01-18 09:17:00,report,43.72,construction
O00528,Z02,2023-01-11 13:17:00,report,60.48,event
O00529,Z08,2023-02-20 02:23:00,report,62.6,construction
O00530,Z12,2023-02-10 15:38:00,sensor,50.96,music
O00531,Z02,2023-01-09 09:00:00,report,66.39,event
O00532,Z10,2023-01-25 10:28:00,report,43.38,music
O00533,Z11,2023-02-08 04:19:00,report,59.34,other
O00534,Z12,2023-01-13 15:20:00,sensor,47.89,music
O00535,Z06,2023-01-19 23:44:00,report,53.48,other
O00536,Z04,2023-01-21 12:17:00,report,60.47,event
O00537,Z02,2023-02-06 06:37:00,sensor,51.4,other
O00538,Z01,2023-02-16 14:45:00,sensor,56.15,music
O00539,Z05,2023-02-23 22:04:00,report,70.06,music
O00540,Z03,2023-02-10 09:15:00,report,54.23,construction
O00541,Z12,2023-01-28 12:04:00,report,68.36,other
O00542,Z08,2023-02-07 12:34:00,report,48.7,other
O00543,Z01,2023-02-20 11:44:00,sensor,65.3,traffic
O00544,Z04,2023-02-12 21:22:00,sensor,74.42,other
O00545,Z01,2023-02-06 20:43:00,report,35.28,event
O00546,Z07,2023-01-07 00:06:00,report,52.03,construction
O00547,Z09,2023-02-17 16:35:00,sensor,65.77,music
O00548,Z06,2023-01-26 14:49:00,sensor,57.97,event
O00549,Z01,2023-01-31 03:18:00,report,63.71,traffic
O00550,Z02,2023-02-23 23:09:00,report,53.96,event
O00551,Z06,2023-01-30 06:33:00,report,60.87,event
O00552,Z08,2023-01-07 14:46:00,report,58.44,event
O00553,Z02,2023-01-20 01:51:00,sensor,71.68,traffic
O00554,Z06,2023-02-11 03:43:00,sensor,62.54,construction
O00555,Z09,2023-01-12 17:10:00,report,63.38,other
O00556,Z07,2023-01-30 07:51:00,report,55.88,construction
O00557,Z03,2023-02-10 21:27:00,report,55.12,traffic
O00558,Z12,2023-02-09 06:28:00,report,55.67,music
O00559,Z01,2023-02-15 06:13:00,report,63.94,traffic
O00560,Z10,2023-01-07 17:11:00,report,55.79,event
O00561,Z04,2023-01-30 03:16:00,report,62.9,other
O00562,Z11,2023-01-21 19:24:00,report,80.75,other
O00563,Z02,2023-01-23 11:54:00,report,68.71,other
O00564,Z03,2023-02-22 21:45:00,report,56.74,other
O00565,Z10,2023-01-06 21:08:00,report,72.01,traffic
O00566,Z04,2023-01-20 03:11:00,report,55.92,construction
O00567,Z09,2023-01-25 13:38:00,sensor,39.62,other
O00568,Z07,2023-01-28 05:31:00,sensor,49.92,other
O00569,Z03,2023-02-01 09:08:00,sensor,41.29,event
O00570,Z08,2023-02-09 01:55:00,report,56.48,traffic
O00571,Z08,2023-01-09 06:52:00,report,60.18,other
O00572,Z09,2023-02-11 15:26:00,report,76.76,music
O00573,Z12,2023-02-23 14:31:00,sensor,63.27,traffic
O00574,Z10,2023-01-02 07:18:00,sensor,57.81,event
O00575,Z04,2023-02-04 09:10:00,report,68.29,other
O00576,Z12,2023-02-19 15:35:00,sensor,37.89,other
O00577,Z02,2023-01-18 17:52:00,report,62.36,other
O00578,Z01,2023-02-18 23:28:00,sensor,67.71,music
O00579,Z02,2023-02-17 20:48:00,sensor,45.21,event
O00580,Z01,2023-01-29 08:22:00,sensor,71.44,music
O00581,Z02,2023-02-19 07:13:00,report,63.38,other
O00582,Z11,2023-01-28 05:39:00,sensor,55.85,construction
O00583,Z04,2023-02-21 01:36:00,report,66.33,other
O00584,Z05,2023-02-08 17:10:00,report,82.71,event
O00585,Z05,2023-02-06 08:54:00,sensor,61.82,construction
O00586,Z07,2023-01-04 08:55:00,sensor,62.48,construction
O00587,Z04,2023-01-10 22:20:00,sensor,55.41,music
O00588,Z08,2023-01-10 18:40:00,report,51.5,music
O00589,Z07,2023-01-29 02:40:00,sensor,68.3,music
O00590,Z09,2023-02-17 08:44:00,report,51.44,music
O00591,Z08,2023-01-21 18:00:00,sensor,60.72,music
O00592,Z11,2023-02-12 22:22:00,sensor,55.22,other
O00593,Z07,2023-01-14 13:52:00,sensor,64.79,music
O00594,Z05,2023-01-21 09:21:00,sensor,63.34,other
O00595,Z08,2023-02-20 10:57:00,sensor,70.38,traffic
O00596,Z02,2023-02-10 14:01:00,sensor,54.9,construction
O00597,Z08,2023-01-30 00:27:00,sensor,57.3,construction
O00598,Z11,2023-01-20 05:55:00,report,50.21,traffic
O00599,Z11,2023-01-24 08:05:00,report,55.56,construction
O00600,Z01,2023-01-26 20:19:00,sensor,63.77,music
O00601,Z11,2023-01-06 22:06:00,sensor,67.57,construction
O00602,Z08,2023-01-05 04:37:00,sensor,50.78,other
O00603,Z11,2023-01-29 00:00:00,report,68.7,traffic
O00604,Z07,2023-02-14 04:30:00,sensor,73.56,construction
O00605,Z07,2023-01-06 23:51:00,sensor,64.13,traffic
O00606,Z06,2023-01-24 09:08:00,report,78.77,construction
O00607,Z11,2023-02-13 04:04:00,sensor,52.26,other
O00608,Z11,2023-01-11 14:22:00,sensor,47.55,construction
O00609,Z07,2023-02-09 21:28:00,sensor,42.21,traffic
O00610,Z02,2023-01-09 03:37:00,report,74.96,event
O00611,Z07,2023-01-21 04:15:00,report,66.54,traffic
O00612,Z04,2023-02-05 19:38:00,report,59.44,traffic
O00613,Z11,2023-01-20 06:33:00,sensor,62.8,music
O00614,Z05,2023-02-11 01:50:00,sensor,48.75,music
O00615,Z07,2023-01-08 07:31:00,sensor,84.46,other
O00616,Z01,2023-01-24 10:08:00,report,61.29,other
O00617,Z07,2023-01-24 17:43:00,sensor,61.09,music
O00618,Z02,2023-01-02 18:04:00,sensor,67.26,event
O00619,Z04,2023-01-03 01:50:00,report,64.81,other
O00620,Z05,2023-02-10 22:32:00,report,62.24,music
O00621,Z12,2023-01-26 02:40:00,sensor,52.1,event
O00622,Z02,2023-01-20 02:32:00,sensor,64.71,construction
O00623,Z09,2023-01-21 12:37:00,sensor,78.82,event
O00624,Z12,2023-01-28 23:54:00,sensor,73.45,traffic
O00625,Z04,2023-01-06 13:07:00,report,75.93,other
O00626,Z10,2023-01-04 09:42:00,sensor,54.89,traffic
O00627,Z01,2023-02-15 04:44:00,sensor,50.1,construction
O00628,Z08,2023-01-23 16:33:00,report,58.74,construction
O00629,Z06,2023-01-09 23:49:00,report,60.56,traffic
O00630,Z01,2023-01-22 13:17:00,sensor,70.94,event
O00631,Z12,2023-02-06 20:04:00,report,43.08,music
O00632,Z09,2023-01-24 01:31:00,sensor,75.3,event
O00633,Z03,2023-01-17 03:57:00,sensor,58.42,construction
O00634,Z12,2023-02-02 00:02:00,sensor,55.73,construction
O00635,Z01,2023-01-31 11:24:00,sensor,49.88,construction
O00636,Z01,2023-02-05 22:47:00,report,43.45,construction
O00637,Z06,2023-01-16 13:58:00,report,68.23,event
O00638,Z02,2023-02-06 11:07:00,sensor,60.73,construction
O00639,Z04,2023-02-21 16:02:00,report,47.1,traffic
O00640,Z08,2023-02-25 09:49:00,report,47.05,event
O00641,Z02,2023-02-05 14:00:00,report,56.64,construction
O00642,Z05,2023-02-06 09:47:00,sensor,76.69,music
O00643,Z06,2023-02-07 15:49:00,sensor,57.4,other
O00644,Z04,2023-01-10 00:59:00,report,44.97,traffic
O00645,Z04,2023-02-04 11:40:00,sensor,57.54,event
O00646,Z01,2023-02-18 21:24:00,report,57.27,traffic
O00647,Z04,2023-02-03 07:26:00,report,33.03,traffic
O00648,Z03,2023-02-15 08:05:00,sensor,59.46,construction
O00649,Z09,2023-01-27 22:57:00,report,57.69,music
O00650,Z12,2023-01-06 18:06:00,sensor,66.96,music
O00651,Z02,2023-02-07 18:03:00,report,78.49,construction
O00652,Z04,2023-01-19 08:54:00,report,71.27,music
O00653,Z12,2023-02-23 23:20:00,report,57.31,music
O00654,Z05,2023-01-15 02:12:00,sensor,48.93,other
O00655,Z02,2023-01-10 03:10:00,report,85.73,music
O00656,Z06,2023-01-27 03:34:00,report,60.59,construction
O00657,Z08,2023-01-20 14:16:00,sensor,60.14,traffic
O00658,Z03,2023-02-21 21:19:00,sensor,59.76,construction
O00659,Z06,2023-01-10 02:45:00,sensor,61.98,event
O00660,Z07,2023-02-02 01:43:00,report,58.56,event
O00661,Z03,2023-01-02 12:54:00,report,54.26,other
O00662,Z12,2023-02-05 07:06:00,report,54.53,traffic
O00663,Z03,2023-01-08 00:03:00,sensor,59.67,construction
O00664,Z04,2023-02-22 12:23:00,sensor,54.57,other
O00665,Z10,2023-01-17 02:01:00,sensor,52.87,construction
O00666,Z11,2023-01-29 04:05:00,report,61.06,traffic
O00667,Z01,2023-01-30 01:10:00,report,57.45,music
O00668,Z08,2023-01-02 12:43:00,report,75.04,construction
O00669,Z06,2023-01-14 05:17:00,report,33.49,music
O00670,Z03,2023-01-03 19:39:00,sensor,70.92,event
O00671,Z08,2023-01-27 17:30:00,sensor,72.46,traffic
O00672,Z05,2023-01-25 04:26:00,sensor,39.27,other
O00673,Z04,2023-02-10 17:50:00,sensor,56.57,music
O00674,Z12,2023-01-23 15:34:00,report,56.29,event
O00675,Z10,2023-02-02 10:24:00,report,45.92,construction
O00676,Z01,2023-01-21 19:14:00,sensor,52.22,event
O00677,Z01,2023-02-21 15:33:00,report,48.89,other
O00678,Z04,2023-01-11 03:15:00,sensor,77.52,event
O00679,Z09,2023-02-22 23:03:00,sensor,69.36,other
O00680,Z07,2023-01-23 05:11:00,sensor,72.72,other
O00681,Z06,2023-02-21 23:44:00,report,67.22,other
O00682,Z01,2023-02-15 22:22:00,sensor,48.71,other
O00683,Z04,2023-02-23 15:34:00,report,54.75,construction
O00684,Z08,2023-01-03 02:03:00,sensor,64.89,other
O00685,Z04,2023-01-02 16:30:00,sensor,47.78,event
O00686,Z10,2023-01-13 04:21:00,sensor,67.13,event
O00687,Z01,2023-01-02 04:37:00,sensor,57.6,traffic
O00688,Z09,2023-02-25 11:04:00,report,56.25,music
O00689,Z10,2023-01-07 10:19:00,report,67.11,construction
O00690,Z03,2023-02-16 13:50:00,report,64.44,event
O00691,Z03,2023-02-15 17:44:00,report,56.39,construction
O00692,Z11,2023-02-07 05:24:00,report,71.59,event
O00693,Z03,2023-01-12 23:00:00,report,49.19,other
O00694,Z01,2023-01-12 19:20:00,sensor,66.16,other
O00695,Z02,2023-02-01 04:21:00,sensor,65.93,construction
O00696,Z06,2023-01-21 05:40:00,sensor,56.9,event
O00697,Z08,2023-01-01 08:13:00,sensor,63.26,traffic
O00698,Z06,2023-01-17 03:46:00,sensor,47.49,traffic
O00699,Z07,2023-01-29 23:26:00,sensor,69.24,music
O00700,Z08,2023-01-25 11:34:00,report,58.15,traffic
O00701,Z08,2023-02-20 18:41:00,sensor,54.77,construction
O00702,Z08,2023-01-05 01:18:00,sensor,70.49,event
O00703,Z05,2023-01-07 02:21:00,sensor,52.96,music
O00704,Z03,2023-02-16 02:35:00,sensor,45.92,event
O00705,Z10,2023-02-09 15:45:00,sensor,44.43,music
O00706,Z11,2023-01-11 19:56:00,report,66.06,construction
O00707,Z01,2023-01-07 10:13:00,sensor,47.2,music
O00708,Z12,2023-02-05 23:59:00,report,77.55,event
O00709,Z05,2023-01-16 03:03:00,report,39.18,other
O00710,Z09,2023-02-23 15:09:00,sensor,76.96,event
O00711,Z01,2023-01-28 02:18:00,report,62.11,construction
O00712,Z02,2023-01-02 06:10:00,report,59.03,traffic
O00713,Z08,2023-02-24 03:19:00,report,54.55,music
O00714,Z08,2023-02-12 08:05:00,report,63.99,construction
O00715,Z06,2023-01-25 11:11:00,report,59.62,traffic
O00716,Z05,2023-01-29 14:16:00,sensor,71.03,event
O00717,Z10,2023-01-04 04:48:00,sensor,61.14,traffic
O00718,Z11,2023-01-23 17:26:00,sensor,61.5,other
O00719,Z01,2023-02-23 12:52:00,report,56.36,other
O00720,Z11,2023-02-25 15:36:00,sensor,59.43,music
O00721,Z05,2023-01-06 12:57:00,sensor,63.08,other
O00722,Z10,2023-02-03 18:43:00,sensor,42.9,traffic
O00723,Z08,2023-01-12 05:13:00,sensor,46.52,construction
O00724,Z01,2023-01-28 02:43:00,report,67.43,construction
O00725,Z11,2023-01-10 19:16:00,report,61.71,traffic
O00726,Z02,2023-01-25 17:25:00,report,58.16,event
O00727,Z09,2023-01-30 00:50:00,report,60.18,traffic
O00728,Z07,2023-01-10 04:36:00,sensor,63.48,traffic
O00729,Z10,2023-02-19 03:50:00,report,54.6,other
O00730,Z06,2023-01-27 08:24:00,report,52.22,other
O00731,Z10,2023-01-31 01:11:00,report,61.96,music
O00732,Z03,2023-02-09 19:43:00,report,50.22,traffic
O00733,Z07,2023-01-22 22:15:00,sensor,64.08,music
O00734,Z05,2023-01-24 00:21:00,report,42.97,event
O00735,Z05,2023-02-23 15:54:00,sensor,70.29,construction
O00736,Z03,2023-01-20 23:28:00,report,64.73,event
O00737,Z12,2023-01-27 19:41:00,sensor,62.56,construction
O00738,Z08,2023-01-14 13:47:00,report,69.83,other
O00739,Z06,2023-02-22 01:32:00,sensor,76.65,traffic
O00740,Z05,2023-02-15 16:25:00,sensor,70.14,other
O00741,Z10,2023-01-02 05:12:00,sensor,41.59,traffic
O00742,Z04,2023-01-03 14:03:00,report,47.2,construction
O00743,Z05,2023-01-24 14:32:00,report,53.75,traffic
O00744,Z11,2023-01-02 07:23:00,report,60.26,other
O00745,Z08,2023-01-12 15:37:00,report,65.18,event
O00746,Z03,2023-02-23 08:47:00,sensor,52.74,event
O00747,Z01,2023-01-25 01:10:00,sensor,61.87,construction
O00748,Z11,2023-01-15 21:13:00,report,52.45,music
O00749,Z09,2023-01-02 21:00:00,report,53.88,construction
O00750,Z11,2023-01-12 19:51:00,sensor,45.93,construction
O00751,Z05,2023-02-08 09:45:00,report,50.77,music
O00752,Z07,2023-02-24 11:29:00,report,46.48,construction
O00753,Z08,2023-01-20 21:33:00,report,50.24,other
O00754,Z02,2023-01-01 16:42:00,report,70.54,other
O00755,Z11,2023-02-08 19:18:00,report,50.51,traffic
O00756,Z08,2023-01-05 10:17:00,report,86.32,event
O00757,Z05,2023-02-11 22:57:00,report,64.93,construction
O00758,Z03,2023-02-03 07:57:00,sensor,61.85,other
O00759,Z07,2023-02-12 10:43:00,sensor,51.42,traffic
O00760,Z11,2023-02-01 09:16:00,report,67.0,music
O00761,Z07,2023-02-17 01:37:00,sensor,54.24,event
O00762,Z12,2023-02-15 07:43:00,report,61.22,event
O00763,Z09,2023-01-20 05:53:00,sensor,85.6,event
O00764,Z02,2023-01-31 04:47:00,report,59.04,other
O00765,Z03,2023-02-13 10:41:00,sensor,71.49,construction
O00766,Z06,2023-01-15 23:55:00,report,52.97,music
O00767,Z06,2023-01-24 08:37:00,report,59.65,music
O00768,Z02,2023-01-31 01:55:00,sensor,77.71,music
O00769,Z04,2023-02-02 03:55:00,report,53.73,other
O00770,Z05,2023-01-27 01:55:00,sensor,78.12,construction
O00771,Z04,2023-01-22 13:36:00,report,67.08,construction
O00772,Z06,2023-02-25 22:11:00,sensor,54.38,music
O00773,Z06,2023-02-10 05:20:00,sensor,66.32,traffic
O00774,Z08,2023-01-18 06:48:00,sensor,69.73,other
O00775,Z03,2023-02-01 02:08:00,report,66.22,music
O00776,Z07,2023-01-28 15:24:00,sensor,44.3,traffic
O00777,Z09,2023-01-13 23:23:00,sensor,52.73,event
O00778,Z09,2023-01-13 00:43:00,sensor,57.52,construction
O00779,Z04,2023-02-14 11:19:00,sensor,59.26,traffic
O00780,Z07,2023-02-02 18:19:00,sensor,66.21,traffic
O00781,Z01,2023-01-20 09:29:00,report,61.78,music
O00782,Z11,2023-01-09 10:57:00,report,46.65,event
O00783,Z04,2023-01-11 12:01:00,sensor,63.8,construction
O00784,Z12,2023-01-09 06:46:00,sensor,66.11,other
O00785,Z09,2023-01-11 03:23:00,sensor,65.6,music
O00786,Z11,2023-01-17 17:39:00,sensor,70.81,other
O00787,Z01,2023-02-12 03:41:00,sensor,68.34,traffic
O00788,Z12,2023-01-08 13:28:00,report,64.59,traffic
O00789,Z09,2023-01-17 15:44:00,sensor,59.3,construction
O00790,Z12,2023-02-13 20:00:00,report,43.39,music
O00791,Z11,2023-01-07 21:33:00,report,64.3,other
O00792,Z10,2023-02-14 04:26:00,sensor,62.08,other
O00793,Z12,2023-02-09 03:18:00,sensor,62.72,traffic
O00794,Z08,2023-01-13 19:12:00,report,47.23,other
O00795,Z04,2023-01-23 22:26:00,report,49.19,construction
O00796,Z01,2023-02-05 15:58:00,sensor,70.53,music
O00797,Z06,2023-01-16 00:00:00,sensor,59.6,traffic
O00798,Z10,2023-02-12 15:09:00,sensor,66.82,other
O00799,Z02,2023-02-16 23:06:00,report,60.28,construction
O00800,Z08,2023-01-19 08:29:00,sensor,60.3,traffic
O00801,Z03,2023-02-25 01:54:00,report,69.38,event
O00802,Z11,2023-01-21 13:47:00,sensor,54.84,traffic
O00803,Z01,2023-01-01 04:42:00,sensor,60.96,event
O00804,Z06,2023-01-29 19:17:00,sensor,55.38,event
O00805,Z06,2023-01-12 03:25:00,report,55.66,music
O00806,Z05,2023-02-23 12:44:00,report,56.91,music
O00807,Z11,2023-02-21 05:07:00,sensor,62.22,traffic
O00808,Z03,2023-01-07 13:58:00,report,55.21,other
O00809,Z11,2023-01-29 05:39:00,report,72.56,event
O00810,Z10,2023-01-02 21:56:00,sensor,51.05,music
O00811,Z08,2023-01-08 13:28:00,sensor,58.13,traffic
O00812,Z05,2023-02-11 10:00:00,sensor,55.6,event
O00813,Z09,2023-02-03 22:44:00,sensor,74.47,music
O00814,Z11,2023-02-16 07:30:00,report,61.97,music
O00815,Z03,2023-02-23 17:57:00,sensor,70.32,traffic
O00816,Z11,2023-01-11 16:54:00,report,45.14,music
O00817,Z03,2023-01-05 15:20:00,sensor,62.67,event
O00818,Z05,2023-01-04 16:14:00,report,68.9,music
O00819,Z04,2023-01-06 14:28:00,report,60.82,traffic
O00820,Z08,2023-01-29 10:07:00,report,70.65,traffic
O00821,Z02,2023-01-26 13:02:00,sensor,54.83,traffic
O00822,Z10,2023-02-09 20:19:00,sensor,74.09,music
O00823,Z06,2023-01-24 01:52:00,sensor,82.99,music
O00824,Z06,2023-02-05 19:38:00,report,56.37,event
O00825,Z12,2023-01-29 03:06:00,sensor,55.54,traffic
O00826,Z06,2023-01-23 20:51:00,report,74.53,other
O00827,Z09,2023-01-24 22:06:00,sensor,75.8,construction
O00828,Z08,2023-01-09 22:47:00,report,54.77,traffic
O00829,Z05,2023-02-09 06:12:00,sensor,55.8,music
O00830,Z04,2023-01-30 06:45:00,report,57.18,traffic
O00831,Z07,2023-01-03 20:53:00,sensor,46.56,music
O00832,Z08,2023-02-12 18:32:00,sensor,50.81,music
O00833,Z01,2023-02-03 23:03:00,report,49.96,other
O00834,Z08,2023-02-02 05:44:00,sensor,52.32,construction
O00835,Z02,2023-01-25 21:38:00,report,59.65,other
O00836,Z07,2023-01-27 19:58:00,sensor,62.34,event
O00837,Z07,2023-01-22 09:28:00,sensor,75.51,construction
O00838,Z07,2023-02-08 22:56:00,report,50.02,other
O00839,Z06,2023-02-15 23:59:00,sensor,69.84,construction
O00840,Z04,2023-02-09 22:18:00,report,57.86,construction
O00841,Z12,2023-02-11 05:32:00,report,59.51,traffic
O00842,Z06,2023-02-05 15:37:00,report,66.75,other
O00843,Z05,2023-02-24 13:51:00,sensor,48.77,other
O00844,Z02,2023-01-02 12:09:00,sensor,63.82,traffic
O00845,Z04,2023-01-18 05:18:00,report,61.66,construction
O00846,Z01,2023-02-14 09:13:00,sensor,64.92,event
O00847,Z08,2023-01-07 19:55:00,sensor,62.89,other
O00848,Z07,2023-01-16 16:50:00,report,84.55,traffic
O00849,Z07,2023-01-25 13:50:00,report,53.62,other
O00850,Z01,2023-01-01 23:16:00,sensor,54.69,other
O00851,Z08,2023-02-23 07:58:00,report,53.77,other
O00852,Z09,2023-02-17 19:12:00,sensor,54.45,event
O00853,Z08,2023-01-12 21:04:00,sensor,53.63,construction
O00854,Z12,2023-02-02 03:24:00,sensor,71.89,music
O00855,Z05,2023-02-05 08:08:00,sensor,74.21,other
O00856,Z05,2023-01-01 10:29:00,sensor,54.29,traffic
O00857,Z03,2023-01-21 19:03:00,report,51.68,music
O00858,Z10,2023-02-05 11:04:00,report,64.71,other
O00859,Z04,2023-01-12 16:04:00,sensor,54.48,music
O00860,Z09,2023-02-04 12:05:00,report,66.33,construction
O00861,Z04,2023-02-12 10:21:00,report,62.03,event
O00862,Z04,2023-02-18 19:33:00,report,44.84,other
O00863,Z11,2023-01-01 03:42:00,report,75.48,music
O00864,Z04,2023-02-11 19:58:00,sensor,77.96,traffic
O00865,Z11,2023-01-21 12:58:00,sensor,53.87,music
O00866,Z05,2023-02-04 23:18:00,sensor,56.12,other
O00867,Z06,2023-02-02 16:28:00,report,62.86,traffic
O00868,Z05,2023-02-11 06:20:00,sensor,63.34,traffic
O00869,Z03,2023-02-19 17:34:00,sensor,66.59,traffic
O00870,Z04,2023-02-12 20:49:00,sensor,80.1,music
O00871,Z02,2023-01-14 17:53:00,report,58.23,traffic
O00872,Z12,2023-02-13 04:01:00,report,52.02,event
